customer_id,signup_date,region,customer_status,customer_segment,lifetime_value
1756,2024-07-15,midwest,inactive,premium,4180.58
1757,2025-05-25,south,active,enterprise,3200.48
1758,2024-07-10,west,active,enterprise,1659.82
1759,2025-07-03,west,inactive,standard,4506.21
1760,2023-11-26,northeast,churned,premium,3692.77
1761,2025-08-15,northeast,active,enterprise,172.78
1762,2025-07-14,midwest,churned,enterprise,662.72
1763,2025-02-19,northeast,active,enterprise,2732.08
1764,2022-04-19,south,inactive,enterprise,4489.48
1765,2022-09-04,south,active,premium,3944.45
1766,2023-05-18,west,active,enterprise,3053.93
1767,2024-04-02,northeast,inactive,standard,1732.78
1768,2023-01-05,west,active,enterprise,1621.04
1769,2023-06-11,northeast,active,standard,2731.81
1770,2023-08-08,south,active,premium,3853.11
1771,2022-11-12,midwest,inactive,enterprise,887.5
1772,2025-06-12,midwest,active,standard,3580.84
1773,2023-09-03,west,active,premium,755.18
1774,2023-10-26,midwest,inactive,standard,306.8
1775,2023-05-06,south,inactive,enterprise,3774.33
1776,2024-02-28,northeast,inactive,standard,1625.77
1777,2025-02-06,west,active,premium,193.09
1778,2025-07-21,south,active,premium,2792.67
1779,2025-04-15,northeast,active,enterprise,3275.18
1780,2022-09-15,midwest,churned,premium,2257.61
1781,2025-07-26,south,active,premium,2725.18
1782,2022-12-11,south,churned,premium,4808.69
1783,2025-02-10,west,active,standard,4072.59
1784,2025-06-25,midwest,churned,standard,52.69
1785,2024-09-14,midwest,churned,premium,4205.46
1786,2024-02-18,midwest,churned,standard,2946.54
1787,2024-11-11,midwest,active,standard,3708.96
1788,2025-02-27,northeast,inactive,standard,2006.76
1789,2022-09-09,south,churned,enterprise,4994.17
1790,2024-06-03,south,churned,enterprise,4789.22
1791,2023-10-14,midwest,churned,premium,4899.22
1792,2025-12-20,west,inactive,standard,3328.27
1793,2023-10-21,midwest,active,premium,4797.01
1794,2023-11-04,northeast,churned,standard,3249.89
1795,2022-01-05,west,active,standard,3379.9
1796,2024-04-26,west,inactive,enterprise,451.69
1797,2025-08-22,northeast,churned,standard,4468.23
1798,2025-10-07,west,churned,standard,1797.32
1799,2024-02-10,midwest,inactive,standard,4203.77
1800,2025-11-28,northeast,active,premium,1883.88
1801,2023-01-31,west,active,standard,3728.57
1802,2023-07-30,midwest,active,standard,4090.59
1803,2025-07-04,midwest,churned,standard,1209.58
1804,2024-10-08,midwest,active,premium,2489.55
1805,2025-12-12,south,active,standard,4922.1
1806,2025-07-31,west,active,premium,2867.06
1807,2024-10-08,south,churned,standard,3316.2
1808,2025-03-04,south,active,enterprise,684.82
1809,2022-05-14,south,inactive,enterprise,4284.62
1810,2024-12-07,midwest,active,enterprise,164.43
1811,2025-11-20,midwest,churned,enterprise,4421.35
1812,2022-01-05,west,churned,enterprise,4718.22
1813,2022-04-17,midwest,inactive,premium,1406.48
1814,2025-10-24,west,inactive,premium,2610.42
1815,2022-03-31,south,active,premium,4596.04
1816,2024-12-26,west,inactive,standard,1989.7
1817,2023-11-17,northeast,churned,standard,4951.81
1818,2023-04-08,west,active,standard,1024.54
1819,2023-11-06,midwest,active,enterprise,3145.21
1820,2022-02-27,west,inactive,standard,2983.03
1821,2025-07-06,midwest,inactive,standard,583.81
1822,2023-05-04,midwest,active,premium,2622.39
1823,2023-04-30,northeast,churned,enterprise,2220.72
1824,2022-07-15,west,churned,standard,473.4
1825,2022-05-05,northeast,inactive,premium,4455.91
1826,2025-11-21,northeast,active,standard,4599.62
1827,2024-06-24,northeast,inactive,enterprise,3149.62
1828,2022-05-15,northeast,churned,standard,2818.33
1829,2023-08-27,west,inactive,standard,3105.64
1830,2024-04-21,south,churned,enterprise,3138.84
1831,2024-07-17,west,inactive,premium,4405.69
1832,2025-06-22,northeast,inactive,enterprise,4691.05
1833,2022-02-23,west,churned,premium,2959.68
1834,2022-08-10,northeast,active,enterprise,3580.83
1835,2025-04-29,south,churned,standard,3204.95
1836,2023-06-09,midwest,inactive,premium,3636.88
1837,2024-06-29,south,active,standard,3995.28
1838,2022-05-04,south,inactive,enterprise,2207.45
1839,2025-08-27,midwest,inactive,enterprise,4431.85
1840,2022-10-26,south,inactive,premium,3036.48
1841,2023-08-20,midwest,active,enterprise,2952.88
1842,2025-10-21,south,active,standard,2560.18
1843,2025-02-19,northeast,inactive,premium,1017.27
1844,2023-02-15,south,active,premium,987.31
1845,2024-09-01,west,churned,enterprise,1689.17
1846,2025-03-30,midwest,churned,premium,2122.54
1847,2022-11-29,northeast,inactive,standard,2504.86
1848,2022-01-08,south,churned,standard,2359.36
1849,2023-03-13,south,inactive,enterprise,3853.32
1850,2023-11-10,west,active,premium,962.01
1851,2022-01-14,midwest,active,standard,1821.54
1852,2025-02-10,northeast,active,premium,2230.02
1853,2025-07-16,midwest,active,standard,1035.66
1854,2023-08-05,south,active,premium,3608.24
1855,2023-11-27,south,active,standard,156.39
1856,2023-06-21,northeast,active,enterprise,729.36
1857,2025-09-03,northeast,inactive,standard,1560.11
1858,2023-05-07,midwest,inactive,enterprise,898.23
1859,2024-12-15,west,churned,standard,636.54
1860,2022-09-25,south,active,enterprise,1922.07
1861,2024-02-06,midwest,churned,premium,4886.06
1862,2023-05-16,northeast,churned,enterprise,986.06
1863,2025-01-01,midwest,active,premium,1273.5
1864,2025-07-13,midwest,active,enterprise,4843.5
1865,2024-09-28,south,churned,standard,3934.09
1866,2025-09-20,northeast,active,enterprise,1971.17
1867,2025-08-14,midwest,inactive,enterprise,2348.12
1868,2023-10-22,midwest,churned,enterprise,2442.32
1869,2024-10-10,west,inactive,enterprise,2034.68
1870,2025-04-10,northeast,active,standard,4479.68
1871,2024-07-14,south,inactive,standard,1564.7
1872,2024-02-12,south,inactive,premium,2775.23
1873,2022-10-03,northeast,inactive,premium,2618.16
1874,2023-04-17,northeast,inactive,enterprise,3124.57
1875,2024-05-22,west,inactive,premium,2074.32
1876,2024-10-15,midwest,inactive,premium,172.36
1877,2024-06-23,south,inactive,enterprise,425.65
1878,2022-06-18,midwest,churned,enterprise,2755.93
1879,2022-06-10,midwest,active,standard,637.01
1880,2024-01-08,northeast,churned,standard,1702.1
1881,2025-10-14,midwest,inactive,premium,3738.8
1882,2025-10-31,midwest,active,enterprise,3039.97
1883,2022-10-10,midwest,active,premium,1445.13
1884,2023-12-11,west,inactive,enterprise,3801.14
1885,2022-01-25,west,churned,enterprise,4946.91
1886,2022-11-02,west,active,standard,3630.51
1887,2023-03-06,west,active,enterprise,2955.67
1888,2025-02-05,west,churned,premium,1736.26
1889,2022-06-25,midwest,active,premium,3862.15
1890,2025-11-30,west,active,premium,2277.36
1891,2025-02-17,northeast,inactive,standard,2908.67
1892,2022-09-20,midwest,churned,standard,2524.01
1893,2025-09-11,midwest,inactive,standard,2124.78
1894,2025-11-05,west,churned,enterprise,1533.2
1895,2025-04-17,northeast,churned,standard,4614.61
1896,2022-11-11,midwest,churned,enterprise,4005.77
1897,2025-05-29,west,inactive,standard,4746.03
1898,2022-05-11,west,active,premium,587.76
1899,2025-03-12,west,churned,premium,511.55
1900,2022-08-02,south,active,enterprise,3036.65
1901,2022-02-24,south,active,standard,4561.16
1902,2024-03-01,midwest,active,standard,1490.97
1903,2024-12-09,northeast,inactive,standard,1874.83
1904,2022-01-23,south,inactive,premium,1985.97
1905,2022-08-15,south,churned,premium,2417.34
1906,2022-05-21,west,active,standard,4358.72
1907,2023-09-27,west,churned,enterprise,2400.16
1908,2025-05-21,midwest,churned,standard,2537.25
1909,2025-11-03,west,inactive,standard,86.84
1910,2022-10-20,west,active,premium,3044.0
1911,2023-05-21,midwest,churned,premium,2328.01
1912,2025-03-25,northeast,churned,standard,1475.16
1913,2024-07-23,midwest,churned,enterprise,3972.12
1914,2024-03-11,south,inactive,standard,938.91
1915,2025-06-19,west,inactive,premium,4558.62
1916,2023-01-11,northeast,inactive,enterprise,4731.15
1917,2023-05-06,south,inactive,enterprise,2711.8
1918,2025-09-27,northeast,churned,enterprise,3625.93
1919,2023-03-21,west,inactive,enterprise,650.09
1920,2024-01-26,northeast,active,enterprise,3844.37
1921,2023-10-30,west,inactive,standard,1301.19
1922,2024-11-02,northeast,inactive,standard,412.32
1923,2025-11-23,west,inactive,premium,3742.49
1924,2023-02-03,west,active,standard,1290.5
1925,2025-12-23,south,inactive,enterprise,3755.95
1926,2024-09-19,west,active,standard,2764.72
1927,2023-05-12,west,active,premium,4111.11
1928,2022-11-27,south,active,enterprise,547.55
1929,2023-08-26,northeast,churned,enterprise,1984.71
1930,2022-06-08,northeast,churned,premium,809.81
1931,2024-01-04,south,active,enterprise,220.5
1932,2025-10-14,south,inactive,enterprise,286.39
1933,2025-07-24,northeast,inactive,enterprise,1576.21
1934,2022-04-18,northeast,active,premium,3847.22
1935,2023-05-27,midwest,active,standard,502.36
1936,2024-05-13,northeast,active,premium,4111.61
1937,2025-10-24,northeast,active,standard,3994.77
1938,2025-09-22,south,churned,standard,267.86
1939,2024-11-15,northeast,inactive,premium,2832.17
1940,2023-01-24,south,churned,premium,4697.67
1941,2022-09-05,south,active,standard,1815.05
1942,2022-12-22,northeast,inactive,enterprise,1615.39
1943,2024-03-08,south,inactive,standard,376.78
1944,2023-07-25,midwest,active,standard,4433.03
1945,2024-04-21,midwest,churned,premium,4916.36
1946,2022-07-28,south,inactive,standard,3019.34
1947,2025-07-16,west,churned,enterprise,708.01
1948,2022-12-26,midwest,churned,premium,384.19
1949,2022-02-06,west,inactive,enterprise,3220.93
1950,2023-04-22,northeast,active,standard,3100.93
1951,2022-09-12,midwest,active,enterprise,2171.06
1952,2023-05-14,northeast,active,standard,1903.89
1953,2023-08-31,south,active,premium,1061.71
1954,2022-03-19,south,churned,enterprise,4943.33
1955,2024-06-27,midwest,active,premium,1621.82
1956,2022-03-23,west,churned,premium,3765.23
1957,2023-04-15,midwest,inactive,standard,1068.8
1958,2022-04-21,south,churned,enterprise,3611.54
1959,2025-05-30,west,churned,premium,958.55
1960,2025-07-13,northeast,active,premium,396.43
1961,2023-01-30,northeast,churned,standard,4694.46
1962,2022-09-15,northeast,active,enterprise,2766.79
1963,2023-02-23,south,churned,standard,2159.89
1964,2024-08-14,midwest,active,enterprise,1027.8
1965,2024-05-18,south,churned,standard,1550.35
1966,2025-03-26,west,churned,standard,1395.71
1967,2024-09-12,northeast,inactive,premium,1919.7
1968,2024-08-22,west,inactive,enterprise,3066.5
1969,2024-06-06,south,inactive,standard,3821.55
1970,2024-05-25,northeast,inactive,enterprise,2709.13
1971,2025-02-06,south,inactive,premium,2345.07
1972,2024-07-17,midwest,inactive,enterprise,3049.83
1973,2022-05-28,midwest,active,enterprise,2372.83
1974,2022-11-13,south,active,standard,4315.19
1975,2024-02-06,west,inactive,premium,4704.41
1976,2024-02-04,west,inactive,premium,3223.19
1977,2025-04-19,northeast,inactive,standard,4962.74
1978,2022-09-12,west,churned,standard,1011.43
1979,2024-06-12,midwest,churned,premium,2572.56
1980,2024-09-27,midwest,churned,standard,3271.99
1981,2024-05-18,south,active,premium,220.81
1982,2024-01-11,northeast,churned,enterprise,3244.4
1983,2023-06-20,west,churned,standard,1308.73
1984,2025-05-18,south,active,standard,3866.31
1985,2025-08-12,west,inactive,enterprise,2951.49
1986,2022-06-14,south,inactive,standard,4157.26
1987,2023-06-02,midwest,churned,enterprise,3309.51
1988,2024-02-23,midwest,churned,premium,3774.69
1989,2022-07-02,northeast,churned,enterprise,3894.62
1990,2023-12-07,south,inactive,enterprise,1087.15
1991,2024-03-26,midwest,active,standard,4091.13
1992,2022-01-04,northeast,active,enterprise,2118.31
1993,2024-05-03,midwest,churned,premium,894.64
1994,2024-02-07,south,churned,standard,1030.2
1995,2023-01-08,northeast,inactive,enterprise,4081.13
1996,2023-01-16,south,active,enterprise,954.51
1997,2023-01-28,midwest,inactive,premium,3152.85
1998,2025-07-02,northeast,churned,standard,445.06
1999,2022-06-25,west,active,premium,368.1
2000,2022-03-02,south,inactive,premium,3380.38
15,2024-01-18,south,inactive,premium,1087.06
16,2023-07-01,northeast,churned,enterprise,897.14
