order_id,customer_id,order_date,channel,region,product,quantity,unit_price,revenue,status
103950,1294,2026-06-23,phone,midwest,basic,1,49.99,49.99,completed
103951,1450,2026-04-22,web,south,basic,1,49.99,49.99,completed
103952,1214,2026-02-16,store,northeast,basic,4,49.99,199.96,completed
103953,1631,2026-06-21,phone,midwest,basic,1,19.99,19.99,completed
103954,1566,2026-05-17,web,south,premium,4,79.99,319.96,completed
103955,1026,2026-05-08,phone,south,enterprise,2,79.99,159.98,completed
103956,1629,2026-06-27,web,midwest,basic,3,19.99,59.97,completed
103957,1732,2026-03-18,phone,south,premium,1,19.99,19.99,completed
103958,1230,2026-01-15,store,south,basic,3,49.99,149.97,completed
103959,1564,2026-02-05,web,west,basic,1,29.99,29.99,completed
103960,1320,2026-03-04,phone,northeast,basic,2,79.99,159.98,completed
103961,1232,2026-03-10,web,midwest,enterprise,1,29.99,29.99,completed
103962,1669,2026-06-18,web,west,basic,1,79.99,79.99,completed
103963,1436,2026-03-15,web,south,enterprise,2,49.99,99.98,completed
103964,1780,2026-01-24,phone,midwest,basic,4,29.99,119.96,completed
103965,1532,2026-02-18,web,midwest,basic,4,79.99,319.96,completed
103966,1402,2026-05-26,phone,northeast,premium,2,79.99,159.98,completed
103967,1052,2026-01-07,web,northeast,enterprise,4,49.99,199.96,completed
103968,1786,2026-01-04,phone,midwest,premium,1,29.99,29.99,completed
103969,1312,2026-03-31,web,northeast,premium,3,49.99,149.97,cancelled
103970,1280,2026-03-01,store,northeast,basic,2,29.99,59.98,completed
103971,1725,2026-02-24,web,south,basic,1,29.99,29.99,completed
103972,1030,2026-01-16,web,northeast,basic,2,79.99,159.98,completed
103973,1336,2026-01-29,web,northeast,basic,3,19.99,59.97,completed
103974,1182,2026-05-31,phone,west,enterprise,1,29.99,29.99,cancelled
103975,1022,2026-01-14,web,south,premium,1,29.99,29.99,completed
103976,1543,2026-03-20,phone,south,premium,3,49.99,149.97,completed
103977,1445,2026-06-26,web,midwest,basic,3,29.99,89.97,completed
103978,1073,2026-02-02,phone,northeast,premium,4,29.99,119.96,refunded
103979,1009,2026-06-02,web,west,enterprise,1,29.99,29.99,completed
103980,1483,2026-01-21,web,west,basic,3,29.99,89.97,completed
103981,1455,2026-05-25,web,south,basic,3,29.99,89.97,completed
103982,1565,2026-01-23,web,northeast,premium,1,19.99,19.99,completed
103983,1563,2026-02-26,web,west,premium,4,79.99,319.96,completed
103984,1659,2026-05-22,store,midwest,enterprise,2,29.99,59.98,completed
103985,1159,2026-04-03,store,northeast,basic,4,49.99,199.96,completed
103986,1013,2026-01-20,phone,northeast,basic,3,49.99,149.97,completed
103987,1177,2026-06-07,web,northeast,basic,2,29.99,59.98,cancelled
103988,1411,2026-01-19,web,west,basic,2,29.99,59.98,completed
103989,1052,2026-06-30,phone,south,premium,4,29.99,119.96,completed
103990,1407,2026-04-13,web,south,basic,2,19.99,39.98,completed
103991,1021,2026-03-18,store,midwest,enterprise,3,79.99,239.97,refunded
103992,1029,2026-05-31,web,west,enterprise,1,49.99,49.99,completed
103993,1702,2026-02-02,store,northeast,basic,1,19.99,19.99,completed
103994,1259,2026-01-18,web,midwest,basic,1,19.99,19.99,completed
103995,1204,2026-03-14,phone,midwest,premium,4,29.99,119.96,completed
103996,1058,2026-06-10,web,south,premium,1,79.99,79.99,completed
103997,1470,2026-06-09,store,northeast,basic,1,29.99,29.99,completed
103998,1775,2026-01-17,web,northeast,basic,1,49.99,49.99,completed
103999,1465,2026-01-19,phone,west,premium,2,79.99,159.98,completed
104000,1011,2026-03-11,store,west,premium,2,29.99,59.98,completed
104001,1630,2026-04-30,web,west,basic,2,49.99,99.98,completed
104002,1289,2026-04-11,web,midwest,premium,3,19.99,59.97,completed
104003,1759,2026-02-03,web,northeast,enterprise,3,49.99,149.97,completed
104004,1353,2026-03-25,web,south,basic,3,49.99,149.97,completed
104005,1638,2026-06-02,web,midwest,premium,1,49.99,49.99,completed
104006,1074,2026-03-15,web,midwest,basic,2,79.99,159.98,completed
104007,1715,2026-03-29,web,south,basic,3,19.99,59.97,completed
104008,1560,2026-03-26,phone,south,basic,4,79.99,319.96,completed
104009,1590,2026-01-11,phone,west,basic,2,19.99,39.98,completed
104010,1440,2026-04-01,web,south,premium,1,29.99,29.99,completed
104011,1240,2026-05-24,store,south,premium,2,29.99,59.98,completed
104012,1153,2026-05-07,store,south,basic,1,49.99,49.99,completed
104013,1785,2026-04-23,web,south,basic,3,49.99,149.97,refunded
104014,1095,2026-03-21,web,west,premium,1,79.99,79.99,completed
104015,1725,2026-01-07,web,midwest,basic,1,19.99,19.99,completed
104016,1293,2026-01-16,phone,northeast,basic,4,19.99,79.96,completed
104017,1208,2026-01-16,phone,northeast,premium,2,19.99,39.98,cancelled
104018,1342,2026-06-17,web,midwest,enterprise,1,49.99,49.99,completed
104019,1087,2026-01-12,phone,northeast,basic,4,49.99,199.96,completed
104020,1775,2026-02-04,web,northeast,premium,4,19.99,79.96,completed
104021,1389,2026-01-21,web,midwest,basic,4,49.99,199.96,completed
104022,1324,2026-06-27,phone,northeast,premium,3,19.99,59.97,completed
104023,1156,2026-06-20,phone,northeast,premium,3,79.99,239.97,completed
104024,1667,2026-01-17,web,midwest,premium,1,29.99,29.99,completed
104025,1650,2026-02-01,web,northeast,premium,2,19.99,39.98,completed
104026,1632,2026-02-10,store,south,basic,3,49.99,149.97,completed
104027,1576,2026-05-14,phone,midwest,basic,3,79.99,239.97,completed
104028,1618,2026-01-27,phone,west,basic,1,49.99,49.99,completed
104029,1658,2026-05-28,web,northeast,premium,1,49.99,49.99,completed
104030,1136,2026-06-02,web,west,enterprise,3,49.99,149.97,completed
104031,1673,2026-03-07,web,northeast,premium,1,19.99,19.99,completed
104032,1427,2026-05-17,web,south,premium,4,79.99,319.96,completed
104033,1451,2026-04-02,phone,midwest,basic,1,19.99,19.99,completed
104034,1611,2026-06-30,web,west,basic,4,29.99,119.96,completed
104035,1140,2026-03-02,web,midwest,basic,3,19.99,59.97,completed
104036,1082,2026-06-15,web,west,basic,2,29.99,59.98,cancelled
104037,1176,2026-01-03,web,northeast,basic,4,79.99,319.96,completed
104038,1197,2026-04-13,store,south,premium,2,79.99,159.98,completed
104039,1623,2026-02-24,phone,west,basic,3,19.99,59.97,completed
104040,1567,2026-01-01,web,west,premium,1,19.99,19.99,completed
104041,1690,2026-04-11,phone,south,premium,4,49.99,199.96,completed
104042,1420,2026-02-14,phone,south,basic,4,29.99,119.96,completed
104043,1400,2026-06-24,phone,south,premium,3,49.99,149.97,completed
104044,1697,2026-01-26,web,south,basic,3,49.99,149.97,cancelled
104045,1470,2026-05-01,web,south,basic,1,79.99,79.99,completed
104046,1217,2026-05-22,web,midwest,basic,2,19.99,39.98,completed
104047,1728,2026-02-15,store,northeast,basic,4,79.99,319.96,completed
104048,1631,2026-05-02,phone,northeast,premium,2,19.99,39.98,completed
104049,1174,2026-01-31,web,west,enterprise,4,79.99,319.96,completed
104050,1022,2026-02-28,web,south,basic,4,79.99,319.96,completed
104051,1724,2026-01-29,web,midwest,basic,1,79.99,79.99,completed
104052,1234,2026-04-16,web,midwest,basic,4,29.99,119.96,completed
104053,1012,2026-01-17,store,west,premium,4,79.99,319.96,completed
104054,1100,2026-05-22,web,south,basic,3,29.99,89.97,completed
104055,1535,2026-06-13,web,northeast,premium,1,79.99,79.99,completed
104056,1522,2026-01-24,store,south,premium,3,19.99,59.97,completed
104057,1784,2026-04-19,web,midwest,basic,4,29.99,119.96,completed
104058,1451,2026-04-01,phone,south,enterprise,1,19.99,19.99,completed
104059,1430,2026-01-25,web,northeast,basic,4,19.99,79.96,completed
104060,1792,2026-02-01,phone,northeast,enterprise,1,19.99,19.99,completed
104061,1605,2026-04-26,web,west,basic,2,29.99,59.98,completed
104062,1712,2026-03-23,phone,midwest,basic,2,49.99,99.98,completed
104063,1532,2026-04-20,web,south,premium,1,29.99,29.99,completed
104064,1722,2026-05-26,web,south,premium,4,49.99,199.96,completed
104065,1651,2026-02-06,phone,west,premium,1,29.99,29.99,completed
104066,1292,2026-01-26,web,west,basic,4,79.99,319.96,completed
104067,1100,2026-05-17,phone,west,enterprise,2,49.99,99.98,completed
104068,1501,2026-03-05,web,midwest,basic,4,79.99,319.96,completed
104069,1303,2026-03-13,web,south,basic,3,49.99,149.97,completed
104070,1539,2026-05-28,phone,west,basic,2,29.99,59.98,refunded
104071,1552,2026-04-16,phone,midwest,premium,3,29.99,89.97,completed
104072,1354,2026-03-27,store,south,premium,2,49.99,99.98,completed
104073,1302,2026-06-07,phone,northeast,basic,2,79.99,159.98,completed
104074,1495,2026-02-22,web,west,basic,3,19.99,59.97,completed
104075,1657,2026-04-02,store,midwest,basic,1,49.99,49.99,completed
104076,1767,2026-04-09,web,south,basic,4,49.99,199.96,completed
104077,1226,2026-01-11,web,south,basic,2,79.99,159.98,completed
104078,1235,2026-01-31,web,west,premium,4,19.99,79.96,completed
104079,1454,2026-06-26,web,west,premium,2,49.99,99.98,completed
104080,1012,2026-04-10,phone,south,enterprise,4,19.99,79.96,cancelled
104081,1209,2026-03-28,web,midwest,basic,2,19.99,39.98,completed
104082,1740,2026-05-27,phone,northeast,basic,1,29.99,29.99,completed
104083,1396,2026-05-20,web,south,basic,2,79.99,159.98,completed
104084,1099,2026-01-15,web,midwest,premium,1,49.99,49.99,completed
104085,1030,2026-06-08,web,west,basic,2,49.99,99.98,completed
104086,1527,2026-06-20,phone,south,enterprise,4,19.99,79.96,completed
104087,1648,2026-04-11,web,west,premium,3,49.99,149.97,completed
104088,1328,2026-06-14,store,northeast,basic,2,19.99,39.98,completed
104089,1165,2026-01-29,web,west,basic,2,49.99,99.98,completed
104090,1458,2026-04-24,web,northeast,premium,1,79.99,79.99,completed
104091,1099,2026-04-17,phone,west,premium,4,49.99,199.96,completed
104092,1620,2026-06-03,store,west,basic,1,19.99,19.99,completed
104093,1172,2026-04-18,web,northeast,basic,4,19.99,79.96,completed
104094,1748,2026-05-10,phone,west,premium,4,49.99,199.96,completed
104095,1161,2026-03-25,store,midwest,premium,1,49.99,49.99,completed
104096,1727,2026-01-15,store,west,basic,3,19.99,59.97,completed
104097,1775,2026-05-12,phone,south,basic,4,29.99,119.96,cancelled
104098,1262,2026-02-19,phone,west,basic,3,29.99,89.97,completed
104099,1273,2026-06-15,web,midwest,enterprise,1,49.99,49.99,completed
104100,1002,2026-01-23,store,south,basic,3,79.99,239.97,completed
104101,1027,2026-02-28,web,midwest,premium,4,49.99,199.96,completed
104102,1325,2026-03-31,store,south,premium,1,79.99,79.99,completed
104103,1148,2026-04-25,web,west,basic,3,49.99,149.97,completed
104104,1539,2026-03-16,web,midwest,premium,1,19.99,19.99,cancelled
104105,1487,2026-06-05,phone,west,basic,1,49.99,49.99,completed
104106,1437,2026-05-03,web,south,premium,3,79.99,239.97,cancelled
104107,1064,2026-05-16,web,midwest,premium,4,79.99,319.96,completed
104108,1355,2026-06-06,phone,northeast,basic,4,49.99,199.96,completed
104109,1532,2026-05-19,phone,midwest,basic,4,49.99,199.96,completed
104110,1251,2026-01-18,phone,west,premium,4,29.99,119.96,completed
104111,1234,2026-02-19,web,northeast,basic,2,49.99,99.98,completed
104112,1226,2026-05-22,phone,northeast,basic,1,49.99,49.99,completed
104113,1524,2026-04-28,web,south,basic,1,19.99,19.99,completed
104114,1312,2026-05-17,web,northeast,enterprise,2,79.99,159.98,refunded
104115,1048,2026-05-19,phone,northeast,premium,1,29.99,29.99,completed
104116,1117,2026-04-18,store,south,premium,1,19.99,19.99,completed
104117,1053,2026-03-08,web,midwest,basic,3,49.99,149.97,completed
104118,1649,2026-06-30,web,west,basic,2,79.99,159.98,refunded
104119,1564,2026-06-16,web,midwest,basic,1,49.99,49.99,cancelled
104120,1043,2026-03-19,web,northeast,basic,1,49.99,49.99,completed
104121,1052,2026-06-05,web,west,premium,2,49.99,99.98,completed
104122,1585,2026-03-16,store,midwest,premium,2,49.99,99.98,completed
104123,1557,2026-02-08,store,west,basic,3,79.99,239.97,completed
104124,1524,2026-01-25,phone,northeast,premium,3,19.99,59.97,completed
104125,1676,2026-01-21,web,midwest,basic,4,49.99,199.96,completed
104126,1101,2026-05-18,phone,west,basic,4,49.99,199.96,cancelled
104127,1791,2026-06-20,web,west,enterprise,3,29.99,89.97,cancelled
104128,1769,2026-01-15,web,midwest,premium,1,29.99,29.99,completed
104129,1397,2026-02-17,web,midwest,premium,2,79.99,159.98,completed
104130,1137,2026-03-27,phone,northeast,basic,3,49.99,149.97,completed
104131,1674,2026-05-29,store,south,basic,4,49.99,199.96,completed
104132,1386,2026-04-26,web,west,basic,2,49.99,99.98,cancelled
104133,1110,2026-02-19,web,midwest,enterprise,4,79.99,319.96,completed
104134,1613,2026-05-31,web,midwest,premium,1,79.99,79.99,completed
104135,1016,2026-05-21,store,midwest,basic,1,49.99,49.99,completed
104136,1779,2026-03-10,web,west,premium,4,49.99,199.96,completed
104137,1181,2026-01-04,web,northeast,basic,2,79.99,159.98,completed
104138,1535,2026-03-19,phone,south,premium,4,49.99,199.96,completed
104139,1540,2026-01-09,web,west,basic,2,19.99,39.98,completed
104140,1170,2026-05-01,web,northeast,basic,3,19.99,59.97,completed
104141,1408,2026-04-25,web,west,basic,4,79.99,319.96,completed
104142,1739,2026-06-12,phone,west,basic,4,19.99,79.96,completed
104143,1377,2026-04-11,web,midwest,premium,2,29.99,59.98,completed
104144,1187,2026-05-29,store,northeast,premium,3,49.99,149.97,completed
104145,1229,2026-05-26,phone,midwest,premium,2,29.99,59.98,completed
104146,1118,2026-04-07,web,midwest,enterprise,2,29.99,59.98,completed
104147,1155,2026-03-22,web,northeast,basic,4,29.99,119.96,completed
104148,1783,2026-02-12,web,midwest,enterprise,4,19.99,79.96,completed
104149,1686,2026-04-05,web,midwest,enterprise,2,49.99,99.98,completed
104150,1464,2026-01-06,store,south,basic,1,49.99,49.99,completed
104151,1103,2026-03-08,store,northeast,basic,1,79.99,79.99,completed
104152,1603,2026-05-20,web,northeast,premium,1,29.99,29.99,completed
104153,1697,2026-04-10,web,midwest,basic,4,19.99,79.96,completed
104154,1794,2026-01-12,web,midwest,premium,4,29.99,119.96,completed
104155,1501,2026-03-07,web,northeast,basic,3,29.99,89.97,completed
104156,1692,2026-01-02,phone,northeast,premium,4,49.99,199.96,completed
104157,1681,2026-05-23,web,west,premium,3,79.99,239.97,completed
104158,1698,2026-05-31,store,northeast,basic,4,19.99,79.96,completed
104159,1174,2026-06-06,web,west,basic,1,49.99,49.99,completed
104160,1733,2026-03-22,phone,midwest,basic,1,29.99,29.99,completed
104161,1744,2026-05-15,store,south,basic,2,49.99,99.98,completed
104162,1673,2026-06-05,web,south,premium,2,29.99,59.98,completed
104163,1420,2026-05-22,web,west,basic,3,19.99,59.97,completed
104164,1133,2026-06-21,web,midwest,premium,3,49.99,149.97,refunded
104165,1390,2026-06-07,web,midwest,basic,2,49.99,99.98,completed
104166,1735,2026-06-09,store,midwest,premium,3,49.99,149.97,completed
104167,1500,2026-03-11,store,northeast,enterprise,4,49.99,199.96,completed
104168,1664,2026-04-25,store,midwest,basic,1,49.99,49.99,cancelled
104169,1032,2026-03-29,store,northeast,enterprise,2,19.99,39.98,completed
104170,1054,2026-01-06,web,west,premium,2,79.99,159.98,completed
104171,1518,2026-01-27,store,south,basic,4,19.99,79.96,completed
104172,1755,2026-03-23,store,west,enterprise,3,49.99,149.97,completed
104173,1637,2026-03-29,web,midwest,basic,2,29.99,59.98,completed
104174,1011,2026-04-30,web,midwest,basic,2,29.99,59.98,completed
104175,1527,2026-01-24,web,west,premium,4,49.99,199.96,completed
104176,1719,2026-04-12,web,northeast,premium,1,79.99,79.99,completed
104177,1554,2026-02-03,web,northeast,premium,2,49.99,99.98,completed
104178,1372,2026-06-17,store,northeast,basic,2,19.99,39.98,completed
104179,1483,2026-02-16,store,south,enterprise,4,79.99,319.96,completed
104180,1646,2026-01-24,web,south,premium,2,79.99,159.98,completed
104181,1227,2026-03-06,web,midwest,enterprise,2,19.99,39.98,cancelled
104182,1622,2026-01-18,store,west,basic,1,79.99,79.99,completed
104183,1306,2026-02-13,phone,west,premium,2,49.99,99.98,completed
104184,1456,2026-03-17,web,midwest,enterprise,4,49.99,199.96,completed
104185,1159,2026-02-26,phone,northeast,basic,1,29.99,29.99,completed
104186,1330,2026-04-17,store,south,enterprise,1,19.99,19.99,completed
104187,1775,2026-06-05,store,west,basic,1,79.99,79.99,completed
104188,1224,2026-05-04,web,midwest,basic,3,79.99,239.97,completed
104189,1728,2026-05-31,web,northeast,enterprise,4,79.99,319.96,completed
104190,1503,2026-06-11,store,northeast,enterprise,3,49.99,149.97,completed
104191,1455,2026-05-19,web,south,basic,2,19.99,39.98,completed
104192,1044,2026-06-12,phone,south,basic,1,49.99,49.99,completed
104193,1213,2026-04-26,web,midwest,premium,3,79.99,239.97,completed
104194,1058,2026-04-03,web,midwest,enterprise,2,49.99,99.98,completed
104195,1643,2026-02-11,web,northeast,premium,3,79.99,239.97,completed
104196,1615,2026-01-28,web,northeast,premium,1,79.99,79.99,completed
104197,1194,2026-05-03,store,west,premium,2,49.99,99.98,completed
104198,1488,2026-01-24,web,northeast,basic,1,79.99,79.99,completed
104199,1156,2026-05-16,store,midwest,enterprise,1,49.99,49.99,completed
104200,1609,2026-04-16,store,south,basic,3,29.99,89.97,completed
104201,1225,2026-04-28,web,midwest,premium,4,49.99,199.96,completed
104202,1411,2026-02-22,phone,west,basic,2,29.99,59.98,completed
104203,1204,2026-05-12,web,west,basic,2,29.99,59.98,completed
104204,1078,2026-04-10,phone,south,premium,4,49.99,199.96,completed
104205,1123,2026-01-05,phone,midwest,enterprise,2,19.99,39.98,completed
104206,1470,2026-02-18,web,west,premium,3,19.99,59.97,completed
104207,1217,2026-04-08,web,midwest,premium,2,49.99,99.98,cancelled
104208,1515,2026-01-30,phone,west,basic,3,49.99,149.97,completed
104209,1601,2026-03-13,store,south,premium,2,79.99,159.98,completed
104210,1103,2026-04-13,web,west,basic,3,79.99,239.97,completed
104211,1392,2026-03-04,phone,midwest,basic,4,49.99,199.96,completed
104212,1630,2026-06-24,web,midwest,basic,2,19.99,39.98,completed
104213,1644,2026-01-26,store,west,premium,3,79.99,239.97,completed
104214,1607,2026-02-06,web,northeast,enterprise,1,79.99,79.99,completed
104215,1433,2026-01-07,phone,south,premium,1,19.99,19.99,completed
104216,1330,2026-05-07,web,south,basic,1,49.99,49.99,completed
104217,1142,2026-06-17,phone,west,basic,2,19.99,39.98,completed
104218,1799,2026-04-02,store,west,premium,3,29.99,89.97,completed
104219,1539,2026-06-16,phone,northeast,basic,1,79.99,79.99,completed
104220,1277,2026-04-13,phone,south,basic,2,79.99,159.98,refunded
104221,1232,2026-02-22,web,northeast,premium,3,79.99,239.97,completed
104222,1528,2026-05-12,store,south,enterprise,1,19.99,19.99,completed
104223,1570,2026-04-18,phone,west,basic,1,19.99,19.99,completed
104224,1089,2026-04-22,store,south,basic,2,49.99,99.98,completed
104225,1491,2026-06-02,web,south,premium,3,79.99,239.97,completed
104226,1198,2026-01-07,web,south,premium,2,29.99,59.98,completed
104227,1361,2026-06-05,web,northeast,enterprise,1,49.99,49.99,completed
104228,1440,2026-03-08,web,northeast,basic,2,19.99,39.98,completed
104229,1025,2026-04-18,web,south,basic,2,29.99,59.98,completed
104230,1024,2026-04-21,store,midwest,enterprise,1,49.99,49.99,cancelled
104231,1393,2026-05-28,phone,northeast,basic,1,19.99,19.99,completed
104232,1506,2026-03-24,store,west,premium,3,29.99,89.97,completed
104233,1300,2026-05-04,web,west,basic,3,49.99,149.97,completed
104234,1338,2026-05-19,web,south,premium,1,29.99,29.99,completed
104235,1266,2026-04-14,store,west,premium,1,19.99,19.99,completed
104236,1460,2026-03-08,web,northeast,basic,4,49.99,199.96,completed
104237,1692,2026-01-07,web,midwest,premium,4,19.99,79.96,completed
104238,1455,2026-05-31,store,midwest,basic,3,79.99,239.97,cancelled
104239,1359,2026-04-20,web,midwest,enterprise,2,79.99,159.98,completed
104240,1067,2026-02-03,web,west,basic,1,29.99,29.99,completed
104241,1411,2026-04-16,store,south,basic,1,79.99,79.99,completed
104242,1490,2026-05-27,web,west,basic,2,19.99,39.98,completed
104243,1048,2026-02-27,store,south,premium,3,29.99,89.97,completed
104244,1686,2026-01-09,web,midwest,premium,4,49.99,199.96,completed
104245,1563,2026-02-17,phone,northeast,basic,3,19.99,59.97,refunded
104246,1101,2026-04-25,web,west,premium,2,49.99,99.98,cancelled
104247,1215,2026-02-10,phone,northeast,premium,1,49.99,49.99,completed
104248,1437,2026-02-17,web,midwest,premium,4,49.99,199.96,refunded
104249,1699,2026-06-22,store,south,premium,2,49.99,99.98,cancelled
104250,1568,2026-01-25,web,northeast,premium,1,19.99,19.99,completed
104251,1558,2026-04-26,web,west,premium,3,79.99,239.97,completed
104252,1158,2026-03-19,phone,northeast,basic,4,19.99,79.96,completed
104253,1488,2026-04-18,web,northeast,basic,1,79.99,79.99,completed
104254,1685,2026-01-25,web,west,enterprise,1,49.99,49.99,completed
104255,1241,2026-05-27,web,south,basic,1,79.99,79.99,completed
104256,1793,2026-02-08,web,west,basic,1,49.99,49.99,completed
104257,1752,2026-04-29,web,midwest,enterprise,1,29.99,29.99,completed
104258,1004,2026-03-20,web,south,basic,3,49.99,149.97,completed
104259,1595,2026-03-21,web,northeast,premium,2,79.99,159.98,completed
104260,1360,2026-01-27,phone,west,premium,4,29.99,119.96,completed
104261,1458,2026-04-14,web,midwest,enterprise,3,29.99,89.97,completed
104262,1247,2026-03-15,web,west,basic,4,49.99,199.96,completed
104263,1565,2026-03-09,store,south,basic,1,19.99,19.99,completed
104264,1672,2026-05-27,store,midwest,enterprise,2,79.99,159.98,completed
104265,1421,2026-01-28,web,northeast,basic,1,29.99,29.99,completed
104266,1737,2026-05-03,web,south,premium,3,19.99,59.97,completed
104267,1014,2026-06-10,store,midwest,premium,3,49.99,149.97,completed
104268,1735,2026-05-18,web,south,basic,4,49.99,199.96,completed
104269,1572,2026-03-24,web,northeast,enterprise,1,49.99,49.99,completed
104270,1121,2026-01-30,web,midwest,premium,1,49.99,49.99,completed
104271,1276,2026-01-22,phone,west,basic,2,79.99,159.98,completed
104272,1557,2026-01-03,web,west,basic,2,29.99,59.98,cancelled
104273,1452,2026-04-11,phone,northeast,basic,1,79.99,79.99,completed
104274,1389,2026-04-15,phone,midwest,basic,4,29.99,119.96,completed
104275,1293,2026-06-25,web,northeast,premium,2,19.99,39.98,completed
104276,1573,2026-01-02,store,northeast,basic,1,19.99,19.99,cancelled
104277,1597,2026-02-23,web,south,basic,1,29.99,29.99,completed
104278,1445,2026-01-06,phone,west,enterprise,1,49.99,49.99,completed
104279,1209,2026-04-17,web,northeast,premium,3,19.99,59.97,completed
104280,1589,2026-06-17,web,south,basic,4,79.99,319.96,completed
104281,1713,2026-05-03,web,northeast,enterprise,1,29.99,29.99,completed
104282,1301,2026-01-02,web,northeast,basic,1,19.99,19.99,completed
104283,1222,2026-04-21,web,northeast,enterprise,1,29.99,29.99,completed
104284,1733,2026-01-02,web,west,premium,2,49.99,99.98,completed
104285,1002,2026-04-03,web,midwest,premium,1,29.99,29.99,completed
104286,1517,2026-04-11,phone,west,premium,3,19.99,59.97,completed
104287,1092,2026-04-07,web,south,premium,3,29.99,89.97,completed
104288,1519,2026-04-21,phone,midwest,premium,4,19.99,79.96,cancelled
104289,1427,2026-01-06,web,south,premium,1,19.99,19.99,completed
104290,1492,2026-05-07,web,northeast,basic,1,19.99,19.99,completed
104291,1234,2026-04-14,web,midwest,basic,1,79.99,79.99,completed
104292,1619,2026-05-27,web,south,enterprise,3,49.99,149.97,completed
104293,1160,2026-06-04,phone,northeast,premium,2,49.99,99.98,completed
104294,1720,2026-01-01,web,south,enterprise,2,29.99,59.98,completed
104295,1751,2026-02-02,store,south,premium,1,29.99,29.99,completed
104296,1330,2026-02-09,store,west,premium,2,19.99,39.98,completed
104297,1332,2026-02-01,web,northeast,basic,4,49.99,199.96,completed
104298,1049,2026-01-17,phone,west,basic,3,29.99,89.97,completed
104299,1522,2026-05-06,web,midwest,premium,1,29.99,29.99,completed
104300,1667,2026-01-08,web,northeast,premium,2,49.99,99.98,completed
104301,1491,2026-02-26,phone,west,premium,1,19.99,19.99,completed
104302,1581,2026-02-11,web,west,premium,1,29.99,29.99,completed
104303,1680,2026-04-08,web,midwest,premium,3,19.99,59.97,completed
104304,1271,2026-05-17,web,south,premium,3,49.99,149.97,completed
104305,1579,2026-04-30,web,south,basic,2,49.99,99.98,completed
104306,1251,2026-03-28,web,south,premium,3,29.99,89.97,completed
104307,1559,2026-06-12,web,midwest,basic,4,29.99,119.96,refunded
104308,1695,2026-06-30,web,west,basic,1,49.99,49.99,completed
104309,1698,2026-02-23,web,northeast,basic,3,19.99,59.97,completed
104310,1089,2026-03-25,phone,midwest,basic,2,19.99,39.98,completed
104311,1445,2026-01-25,web,south,basic,2,79.99,159.98,completed
104312,1331,2026-03-08,phone,south,basic,2,49.99,99.98,completed
104313,1138,2026-06-23,phone,northeast,basic,4,29.99,119.96,completed
104314,1356,2026-06-01,phone,midwest,enterprise,3,49.99,149.97,completed
104315,1600,2026-02-15,phone,south,basic,3,29.99,89.97,cancelled
104316,1273,2026-01-22,web,midwest,premium,4,19.99,79.96,completed
104317,1018,2026-05-19,web,west,premium,3,29.99,89.97,completed
104318,1310,2026-06-25,web,midwest,basic,3,79.99,239.97,completed
104319,1153,2026-01-08,store,west,basic,3,19.99,59.97,completed
104320,1389,2026-02-08,phone,northeast,basic,4,79.99,319.96,completed
104321,1259,2026-06-12,web,west,premium,4,49.99,199.96,cancelled
104322,1619,2026-02-18,web,west,basic,2,29.99,59.98,completed
104323,1796,2026-02-15,store,northeast,basic,4,19.99,79.96,completed
104324,1570,2026-02-07,web,south,basic,4,29.99,119.96,completed
104325,1124,2026-05-16,web,northeast,premium,2,79.99,159.98,completed
104326,1353,2026-02-23,web,midwest,premium,4,19.99,79.96,completed
104327,1272,2026-06-14,store,northeast,basic,3,79.99,239.97,completed
104328,1618,2026-04-02,web,midwest,basic,1,19.99,19.99,completed
104329,1244,2026-02-09,web,south,basic,2,49.99,99.98,completed
104330,1449,2026-02-03,phone,midwest,basic,1,49.99,49.99,completed
104331,1246,2026-04-06,web,northeast,basic,1,29.99,29.99,completed
104332,1519,2026-03-20,store,northeast,premium,2,79.99,159.98,completed
104333,1140,2026-05-07,web,south,premium,1,79.99,79.99,completed
104334,1361,2026-01-17,web,northeast,premium,1,19.99,19.99,refunded
104335,1007,2026-06-10,store,south,premium,2,49.99,99.98,completed
104336,1477,2026-06-24,store,south,basic,2,29.99,59.98,completed
104337,1351,2026-04-20,web,northeast,basic,3,49.99,149.97,completed
104338,1494,2026-02-21,web,west,basic,2,79.99,159.98,completed
104339,1605,2026-04-28,store,midwest,premium,4,29.99,119.96,completed
104340,1426,2026-01-09,web,west,basic,1,49.99,49.99,completed
104341,1038,2026-02-02,store,south,enterprise,2,49.99,99.98,completed
104342,1592,2026-04-23,store,midwest,premium,3,19.99,59.97,completed
104343,1186,2026-05-29,web,west,basic,2,19.99,39.98,completed
104344,1595,2026-03-26,store,northeast,premium,1,79.99,79.99,completed
104345,1599,2026-01-10,web,west,basic,2,49.99,99.98,completed
104346,1753,2026-01-06,phone,midwest,basic,1,19.99,19.99,completed
104347,1092,2026-04-25,web,midwest,basic,2,49.99,99.98,completed
104348,1085,2026-05-01,store,midwest,basic,3,29.99,89.97,cancelled
104349,1043,2026-05-21,phone,midwest,premium,4,49.99,199.96,completed
104350,1136,2026-03-06,phone,west,premium,3,49.99,149.97,cancelled
104351,1420,2026-01-20,store,northeast,basic,2,79.99,159.98,completed
